RFID,SIZE,TYPE,BORN_DATE
24277,35,Recycle,10/7/2012
24278,35,Recycle,10/7/2012
24279,35,Recycle,10/7/2012
24280,35,Recycle,10/7/2012
24281,35,Recycle,10/7/2012
24282,35,Recycle,10/7/2012
24283,35,Recycle,10/7/2012
24284,35,Recycle,10/7/2012
24285,35,Recycle,10/7/2012
24286,35,Recycle,10/7/2012
24287,35,Recycle,10/7/2012
24288,35,Recycle,10/7/2012
24289,35,Recycle,10/7/2012
24290,35,Recycle,10/7/2012
24291,35,Recycle,10/7/2012
24292,35,Recycle,10/7/2012
24293,35,Recycle,10/7/2012
24294,35,Recycle,10/7/2012
24295,35,Recycle,10/7/2012
24296,35,Recycle,10/7/2012
24297,35,Recycle,10/7/2012
24298,35,Recycle,10/7/2012
24299,35,Recycle,10/7/2012
24300,35,Recycle,10/7/2012
24301,35,Recycle,10/7/2012
24302,35,Recycle,10/7/2012
24303,35,Recycle,10/7/2012
24304,35,Recycle,10/7/2012
24305,35,Recycle,10/7/2012
24306,35,Recycle,10/7/2012
24307,35,Recycle,10/7/2012
24308,35,Recycle,10/7/2012
24309,35,Recycle,10/7/2012
24310,35,Recycle,10/7/2012
24311,35,Recycle,10/7/2012
24312,35,Recycle,10/7/2012
24313,35,Recycle,10/7/2012
24314,35,Recycle,10/7/2012
24315,35,Recycle,10/7/2012
24316,35,Recycle,10/7/2012
24317,35,Recycle,10/7/2012
24318,35,Recycle,10/7/2012
24319,35,Recycle,10/7/2012
24320,35,Recycle,10/7/2012
24321,35,Recycle,10/7/2012
24322,35,Recycle,10/7/2012
24323,35,Recycle,10/7/2012
24324,35,Recycle,10/7/2012
24325,35,Recycle,10/7/2012
24326,35,Recycle,10/7/2012
24327,35,Recycle,10/7/2012
24328,35,Recycle,10/7/2012
24329,35,Recycle,10/7/2012
24330,35,Recycle,10/7/2012
24331,35,Recycle,10/7/2012
24332,35,Recycle,10/7/2012
24333,35,Recycle,10/7/2012
24334,35,Recycle,10/7/2012
24335,35,Recycle,10/7/2012
24336,35,Recycle,10/7/2012
24337,35,Recycle,10/7/2012
24338,35,Recycle,10/7/2012
24339,35,Recycle,10/7/2012
24340,35,Recycle,10/7/2012
24341,35,Recycle,10/7/2012
24342,35,Recycle,10/7/2012
24343,35,Recycle,10/7/2012
24344,35,Recycle,10/7/2012
24345,35,Recycle,10/7/2012
24346,35,Recycle,10/7/2012
24347,35,Recycle,10/7/2012
24348,35,Recycle,10/7/2012
24349,35,Recycle,10/7/2012
24350,35,Recycle,10/7/2012
24351,35,Recycle,10/7/2012
24352,35,Recycle,10/7/2012
24353,35,Recycle,10/7/2012
24354,35,Recycle,10/7/2012
24355,35,Recycle,10/7/2012
24356,35,Recycle,10/7/2012
24357,35,Recycle,10/7/2012
24358,35,Recycle,10/7/2012
24359,35,Recycle,10/7/2012
24360,35,Recycle,10/7/2012
24361,35,Recycle,10/7/2012
24362,35,Recycle,10/7/2012
24363,35,Recycle,10/7/2012
24364,35,Recycle,10/7/2012
24365,35,Recycle,10/7/2012
24366,35,Recycle,10/7/2012
24367,35,Recycle,10/7/2012
24368,35,Recycle,10/7/2012
24369,35,Recycle,10/7/2012
24370,35,Recycle,10/7/2012
24371,35,Recycle,10/7/2012
24372,35,Recycle,10/7/2012
24373,35,Recycle,10/7/2012
24374,35,Recycle,10/7/2012
24375,35,Recycle,10/7/2012
24376,35,Recycle,10/7/2012
24377,35,Recycle,10/7/2012
24378,35,Recycle,10/7/2012
24379,35,Recycle,10/7/2012
24380,35,Recycle,10/7/2012
24381,35,Recycle,10/7/2012
24382,35,Recycle,10/7/2012
24383,35,Recycle,10/7/2012
24384,35,Recycle,10/7/2012
24385,35,Recycle,10/7/2012
24386,35,Recycle,10/7/2012
24387,35,Recycle,10/7/2012
24388,35,Recycle,10/7/2012
24389,35,Recycle,10/7/2012
24390,35,Recycle,10/7/2012
24391,35,Recycle,10/7/2012
24392,35,Recycle,10/7/2012
24393,35,Recycle,10/7/2012
24394,35,Recycle,10/7/2012
24395,35,Recycle,10/7/2012
24396,35,Recycle,10/7/2012
24397,35,Recycle,10/7/2012
24398,35,Recycle,10/7/2012
24399,35,Recycle,10/7/2012
24400,35,Recycle,10/7/2012
24401,35,Recycle,10/7/2012
24402,35,Recycle,10/7/2012
24403,35,Recycle,10/7/2012
24404,35,Recycle,10/7/2012
24405,35,Recycle,10/7/2012
24406,35,Recycle,10/7/2012
24407,35,Recycle,10/7/2012
24408,35,Recycle,10/7/2012
24409,35,Recycle,10/7/2012
24410,35,Recycle,10/7/2012
24411,35,Recycle,10/7/2012
24412,35,Recycle,10/7/2012
24413,35,Recycle,10/7/2012
24414,35,Recycle,10/7/2012
24415,35,Recycle,10/7/2012
24416,35,Recycle,10/7/2012
24417,35,Recycle,10/7/2012
24418,35,Recycle,10/7/2012
24419,35,Recycle,10/7/2012
24420,35,Recycle,10/7/2012
24421,35,Recycle,10/7/2012
24422,35,Recycle,10/7/2012
24423,35,Recycle,10/7/2012
24424,35,Recycle,10/7/2012
24425,35,Recycle,10/7/2012
24426,35,Recycle,10/7/2012
24427,35,Recycle,10/7/2012
24428,35,Recycle,10/7/2012
24429,35,Recycle,10/7/2012
24430,35,Recycle,10/7/2012
24431,35,Recycle,10/7/2012
24432,35,Recycle,10/7/2012
24433,35,Recycle,10/7/2012
24434,35,Recycle,10/7/2012
24435,35,Recycle,10/7/2012
24436,35,Recycle,10/7/2012
24437,35,Recycle,10/7/2012
24438,35,Recycle,10/7/2012
24439,35,Recycle,10/7/2012
24440,35,Recycle,10/7/2012
24441,35,Recycle,10/7/2012
24442,35,Recycle,10/7/2012
24443,35,Recycle,10/7/2012
24444,35,Recycle,10/7/2012
24445,35,Recycle,10/7/2012
24446,35,Recycle,10/7/2012
24447,35,Recycle,10/7/2012
24448,35,Recycle,10/7/2012
24449,35,Recycle,10/7/2012
24450,35,Recycle,10/7/2012
24451,35,Recycle,10/7/2012
24452,35,Recycle,10/7/2012
24453,35,Recycle,10/7/2012
24454,35,Recycle,10/7/2012
24455,35,Recycle,10/7/2012
24456,35,Recycle,10/7/2012
24457,35,Recycle,10/7/2012
24458,35,Recycle,10/7/2012
24459,35,Recycle,10/7/2012
24460,35,Recycle,10/7/2012
24461,35,Recycle,10/7/2012
24462,35,Recycle,10/7/2012
24463,35,Recycle,10/7/2012
24464,35,Recycle,10/7/2012
24465,35,Recycle,10/7/2012
24466,35,Recycle,10/7/2012
24467,35,Recycle,10/7/2012
24468,35,Recycle,10/7/2012
24469,35,Recycle,10/7/2012
24470,35,Recycle,10/7/2012
24471,35,Recycle,10/7/2012
24472,35,Recycle,10/7/2012
24473,35,Recycle,10/7/2012
24474,35,Recycle,10/7/2012
24475,35,Recycle,10/7/2012
24476,35,Recycle,10/7/2012
24477,35,Recycle,10/7/2012
24478,35,Recycle,10/7/2012
24479,35,Recycle,10/7/2012
24480,35,Recycle,10/7/2012
24481,35,Recycle,10/7/2012
24482,35,Recycle,10/7/2012
24483,35,Recycle,10/7/2012
24484,35,Recycle,10/7/2012
24485,35,Recycle,10/7/2012
24486,35,Recycle,10/7/2012
24487,35,Recycle,10/7/2012
24488,35,Recycle,10/7/2012
24489,35,Recycle,10/7/2012
24490,35,Recycle,10/7/2012
24491,35,Recycle,10/7/2012
24492,35,Recycle,10/7/2012
24493,35,Recycle,10/7/2012
24494,35,Recycle,10/7/2012
24495,35,Recycle,10/7/2012
24496,35,Recycle,10/7/2012
24497,35,Recycle,10/7/2012
24498,35,Recycle,10/7/2012
24499,35,Recycle,10/7/2012
24500,35,Recycle,10/7/2012
24501,35,Recycle,10/7/2012
24502,35,Recycle,10/7/2012
24503,35,Recycle,10/7/2012
24504,35,Recycle,10/7/2012
24505,35,Recycle,10/7/2012
24506,35,Recycle,10/7/2012
24507,35,Recycle,10/7/2012
24508,35,Recycle,10/7/2012
24509,35,Recycle,10/7/2012
24510,35,Recycle,10/7/2012
24511,35,Recycle,10/7/2012
24512,35,Recycle,10/7/2012
24513,35,Recycle,10/7/2012
24514,35,Recycle,10/7/2012
24515,35,Recycle,10/7/2012
24516,35,Recycle,10/7/2012
24517,35,Recycle,10/7/2012
24518,35,Recycle,10/7/2012
24519,35,Recycle,10/7/2012
24520,35,Recycle,10/7/2012
24521,35,Recycle,10/7/2012
24522,35,Recycle,10/7/2012
24523,35,Recycle,10/7/2012
24524,35,Recycle,10/7/2012
24525,35,Recycle,10/7/2012
24526,35,Recycle,10/7/2012
24527,35,Recycle,10/7/2012
24528,35,Recycle,10/7/2012
24529,35,Recycle,10/7/2012
24530,35,Recycle,10/7/2012
24531,35,Recycle,10/7/2012
24532,35,Recycle,10/7/2012
24533,35,Recycle,10/7/2012
24534,35,Recycle,10/7/2012
24535,35,Recycle,10/7/2012
24536,35,Recycle,10/7/2012
24537,35,Recycle,10/7/2012
24538,35,Recycle,10/7/2012
24539,35,Recycle,10/7/2012
24540,35,Recycle,10/7/2012
24541,35,Recycle,10/7/2012
24542,35,Recycle,10/7/2012
24543,35,Recycle,10/7/2012
24544,35,Recycle,10/7/2012
24545,35,Recycle,10/7/2012
24546,35,Recycle,10/7/2012
24547,35,Recycle,10/7/2012
24548,35,Recycle,10/7/2012
24549,35,Recycle,10/7/2012
24550,35,Recycle,10/7/2012
24551,35,Recycle,10/7/2012
24552,35,Recycle,10/7/2012
24553,35,Recycle,10/7/2012
24554,35,Recycle,10/7/2012
24555,35,Recycle,10/7/2012
24556,35,Recycle,10/7/2012
24557,35,Recycle,10/7/2012
24558,35,Recycle,10/7/2012
24559,35,Recycle,10/7/2012
24560,35,Recycle,10/7/2012
24561,35,Recycle,10/7/2012
24562,35,Recycle,10/7/2012
24563,35,Recycle,10/7/2012
24564,35,Recycle,10/7/2012
24565,35,Recycle,10/7/2012
24566,35,Recycle,10/7/2012
24567,35,Recycle,10/7/2012
24568,35,Recycle,10/7/2012
24569,35,Recycle,10/7/2012
24570,35,Recycle,10/7/2012
24571,35,Recycle,10/7/2012
24572,35,Recycle,10/7/2012
24573,35,Recycle,10/7/2012
24574,35,Recycle,10/7/2012
24575,35,Recycle,10/7/2012
24576,35,Recycle,10/7/2012
24577,35,Recycle,10/7/2012
24578,35,Recycle,10/7/2012
24579,35,Recycle,10/7/2012
24580,35,Recycle,10/7/2012
24581,35,Recycle,10/7/2012
24582,35,Recycle,10/7/2012
24583,35,Recycle,10/7/2012
24584,35,Recycle,10/7/2012
24585,35,Recycle,10/7/2012
24586,35,Recycle,10/7/2012
24587,35,Recycle,10/7/2012
24588,35,Recycle,10/7/2012
24589,35,Recycle,10/7/2012
24590,35,Recycle,10/7/2012
24591,35,Recycle,10/7/2012
24592,35,Recycle,10/7/2012
24593,35,Recycle,10/7/2012
24594,35,Recycle,10/7/2012
24595,35,Recycle,10/7/2012
24596,35,Recycle,10/7/2012
24597,35,Recycle,10/7/2012
24598,35,Recycle,10/7/2012
24599,35,Recycle,10/7/2012
24600,35,Recycle,10/7/2012
24601,35,Recycle,10/7/2012
24602,35,Recycle,10/7/2012
24603,35,Recycle,10/7/2012
24604,35,Recycle,10/7/2012
24605,35,Recycle,10/7/2012
24606,35,Recycle,10/7/2012
24607,35,Recycle,10/7/2012
24608,35,Recycle,10/7/2012
24609,35,Recycle,10/7/2012
24610,35,Recycle,10/7/2012
24611,35,Recycle,10/7/2012
24612,35,Recycle,10/7/2012
24613,35,Recycle,10/7/2012
24614,35,Recycle,10/7/2012
24615,35,Recycle,10/7/2012
24616,35,Recycle,10/7/2012
24617,35,Recycle,10/7/2012
24618,35,Recycle,10/7/2012
24619,35,Recycle,10/7/2012
24620,35,Recycle,10/7/2012
24621,35,Recycle,10/7/2012
24622,35,Recycle,10/7/2012
24623,35,Recycle,10/7/2012
24624,35,Recycle,10/7/2012
24625,35,Recycle,10/7/2012
24626,35,Recycle,10/7/2012
24627,35,Recycle,10/7/2012
24628,35,Recycle,10/7/2012
24629,35,Recycle,10/7/2012
24630,35,Recycle,10/7/2012
24631,35,Recycle,10/7/2012
24632,35,Recycle,10/7/2012
24633,35,Recycle,10/7/2012
24634,35,Recycle,10/7/2012
24635,35,Recycle,10/7/2012
24636,35,Recycle,10/7/2012
24637,35,Recycle,10/7/2012
24638,35,Recycle,10/7/2012
24639,35,Recycle,10/7/2012
24640,35,Recycle,10/7/2012
24641,35,Recycle,10/7/2012
24642,35,Recycle,10/7/2012
24643,35,Recycle,10/7/2012
24644,35,Recycle,10/7/2012
24645,35,Recycle,10/7/2012
24646,35,Recycle,10/7/2012
24647,35,Recycle,10/7/2012
24648,35,Recycle,10/7/2012
24649,35,Recycle,10/7/2012
24650,35,Recycle,10/7/2012
24651,35,Recycle,10/7/2012
24652,35,Recycle,10/7/2012
24653,35,Recycle,10/7/2012
24654,35,Recycle,10/7/2012
24655,35,Recycle,10/7/2012
24656,35,Recycle,10/7/2012
24657,35,Recycle,10/7/2012
24658,35,Recycle,10/7/2012
24659,35,Recycle,10/7/2012
24660,35,Recycle,10/7/2012
24661,35,Recycle,10/7/2012
24662,35,Recycle,10/7/2012
24663,35,Recycle,10/7/2012
24664,35,Recycle,10/7/2012
24665,35,Recycle,10/7/2012
24666,35,Recycle,10/7/2012
24667,35,Recycle,10/7/2012
24668,35,Recycle,10/7/2012
24669,35,Recycle,10/7/2012
24670,35,Recycle,10/7/2012
24671,35,Recycle,10/7/2012
24672,35,Recycle,10/7/2012
24673,35,Recycle,10/7/2012
24674,35,Recycle,10/7/2012
24675,35,Recycle,10/7/2012
24676,35,Recycle,10/7/2012
24677,35,Recycle,10/7/2012
24678,35,Recycle,10/7/2012
24679,35,Recycle,10/7/2012
24680,35,Recycle,10/7/2012
24681,35,Recycle,10/7/2012
24682,35,Recycle,10/7/2012
24683,35,Recycle,10/7/2012
24684,35,Recycle,10/7/2012
24685,35,Recycle,10/7/2012
24686,35,Recycle,10/7/2012
24687,35,Recycle,10/7/2012
24688,35,Recycle,10/7/2012
24689,35,Recycle,10/7/2012
24690,35,Recycle,10/7/2012
24691,35,Recycle,10/7/2012
24692,35,Recycle,10/7/2012
24693,35,Recycle,10/7/2012
24694,35,Recycle,10/7/2012
24695,35,Recycle,10/7/2012
24696,35,Recycle,10/7/2012
24697,35,Recycle,10/7/2012
24698,35,Recycle,10/7/2012
24699,35,Recycle,10/7/2012
24700,35,Recycle,10/7/2012
24701,35,Recycle,10/7/2012
24702,35,Recycle,10/7/2012
24703,35,Recycle,10/7/2012
24704,35,Recycle,10/7/2012
24705,35,Recycle,10/7/2012
24706,35,Recycle,10/7/2012
24707,35,Recycle,10/7/2012
24708,35,Recycle,10/7/2012
24709,35,Recycle,10/7/2012
24710,35,Recycle,10/7/2012
24711,35,Recycle,10/7/2012
24712,35,Recycle,10/7/2012
24713,35,Recycle,10/7/2012
24714,35,Recycle,10/7/2012
24715,35,Recycle,10/7/2012
24716,35,Recycle,10/7/2012
24717,35,Recycle,10/7/2012
24718,35,Recycle,10/7/2012
24719,35,Recycle,10/7/2012
24720,35,Recycle,10/7/2012
24721,35,Recycle,10/7/2012
24722,35,Recycle,10/7/2012
24723,35,Recycle,10/7/2012
24724,35,Recycle,10/7/2012
24725,35,Recycle,10/7/2012
24726,35,Recycle,10/7/2012
24727,35,Recycle,10/7/2012
24728,35,Recycle,10/7/2012
24729,35,Recycle,10/7/2012
24730,35,Recycle,10/7/2012
24731,35,Recycle,10/7/2012
24732,35,Recycle,10/7/2012
24733,35,Recycle,10/7/2012
24734,35,Recycle,10/7/2012
24735,35,Recycle,10/7/2012
24736,35,Recycle,10/7/2012
24737,35,Recycle,10/7/2012
24738,35,Recycle,10/7/2012
24739,35,Recycle,10/7/2012
24740,35,Recycle,10/7/2012
24741,35,Recycle,10/7/2012
24742,35,Recycle,10/7/2012
24743,35,Recycle,10/7/2012
24744,35,Recycle,10/7/2012
24745,35,Recycle,10/7/2012
24746,35,Recycle,10/7/2012
24747,35,Recycle,10/7/2012
24748,35,Recycle,10/7/2012
24749,35,Recycle,10/7/2012
24750,35,Recycle,10/7/2012
24751,35,Recycle,10/7/2012
24752,35,Recycle,10/7/2012
24753,35,Recycle,10/7/2012
24754,35,Recycle,10/7/2012
24755,35,Recycle,10/7/2012
24756,35,Recycle,10/7/2012
24757,35,Recycle,10/7/2012
24758,35,Recycle,10/7/2012
24759,35,Recycle,10/7/2012
24760,35,Recycle,10/7/2012
24761,35,Recycle,10/7/2012
24762,35,Recycle,10/7/2012
24763,35,Recycle,10/7/2012
24764,35,Recycle,10/7/2012
24765,35,Recycle,10/7/2012
24766,35,Recycle,10/7/2012
24767,35,Recycle,10/7/2012
24768,35,Recycle,10/7/2012
24769,35,Recycle,10/7/2012
24770,35,Recycle,10/7/2012
24771,35,Recycle,10/7/2012
24772,35,Recycle,10/7/2012
24773,35,Recycle,10/7/2012
24774,35,Recycle,10/7/2012
24775,35,Recycle,10/7/2012
24776,35,Recycle,10/7/2012
24777,35,Recycle,10/7/2012
24778,35,Recycle,10/7/2012
24779,35,Recycle,10/7/2012
24780,35,Recycle,10/7/2012
24781,35,Recycle,10/7/2012
24782,35,Recycle,10/7/2012
24783,35,Recycle,10/7/2012
24784,35,Recycle,10/7/2012
24785,35,Recycle,10/7/2012
24786,35,Recycle,10/7/2012
24787,35,Recycle,10/7/2012
24788,35,Recycle,10/7/2012
24789,35,Recycle,10/7/2012
24790,35,Recycle,10/7/2012
24791,35,Recycle,10/7/2012
24792,35,Recycle,10/7/2012
24793,35,Recycle,10/7/2012
24794,35,Recycle,10/7/2012
24795,35,Recycle,10/7/2012
24796,35,Recycle,10/7/2012
24797,35,Recycle,10/7/2012
24798,35,Recycle,10/7/2012
24799,35,Recycle,10/7/2012
24800,35,Recycle,10/7/2012
24801,35,Recycle,10/7/2012
24802,35,Recycle,10/7/2012
24803,35,Recycle,10/7/2012
24804,35,Recycle,10/7/2012
24805,35,Recycle,10/7/2012
24806,35,Recycle,10/7/2012
24807,35,Recycle,10/7/2012
24808,35,Recycle,10/7/2012
24809,35,Recycle,10/7/2012
24810,35,Recycle,10/7/2012
24811,35,Recycle,10/7/2012
24812,35,Recycle,10/7/2012
24813,35,Recycle,10/7/2012
24814,35,Recycle,10/7/2012
24815,35,Recycle,10/7/2012
24816,35,Recycle,10/7/2012
24817,35,Recycle,10/7/2012
24818,35,Recycle,10/7/2012
24819,35,Recycle,10/7/2012
24820,35,Recycle,10/7/2012
24821,35,Recycle,10/7/2012
24822,35,Recycle,10/7/2012
24823,35,Recycle,10/7/2012
24824,35,Recycle,10/7/2012
24825,35,Recycle,10/7/2012
24826,35,Recycle,10/7/2012
24827,35,Recycle,10/7/2012
24828,35,Recycle,10/7/2012
24829,35,Recycle,10/7/2012
24830,35,Recycle,10/7/2012
24831,35,Recycle,10/7/2012
24832,35,Recycle,10/7/2012
24833,35,Recycle,10/7/2012
24834,35,Recycle,10/7/2012
24835,35,Recycle,10/7/2012
24836,35,Recycle,10/7/2012
24837,35,Recycle,10/7/2012
24838,35,Recycle,10/7/2012
24839,35,Recycle,10/7/2012
24840,35,Recycle,10/7/2012
24841,35,Recycle,10/7/2012
24842,35,Recycle,10/7/2012
24843,35,Recycle,10/7/2012
24844,35,Recycle,10/7/2012
24845,35,Recycle,10/7/2012
24846,35,Recycle,10/7/2012
24847,35,Recycle,10/7/2012
24848,35,Recycle,10/7/2012
24849,35,Recycle,10/7/2012
24850,35,Recycle,10/7/2012
24851,35,Recycle,10/7/2012
24852,35,Recycle,10/7/2012
24853,35,Recycle,10/7/2012
24854,35,Recycle,10/7/2012
24855,35,Recycle,10/7/2012
24856,35,Recycle,10/7/2012
24857,35,Recycle,10/7/2012
24858,35,Recycle,10/7/2012
24859,35,Recycle,10/7/2012
24860,35,Recycle,10/7/2012
24861,35,Recycle,10/7/2012
24862,35,Recycle,10/7/2012
24863,35,Recycle,10/7/2012
24864,35,Recycle,10/7/2012
24865,35,Recycle,10/7/2012
24866,35,Recycle,10/7/2012
24867,35,Recycle,10/7/2012
24868,35,Recycle,10/7/2012
24869,35,Recycle,10/7/2012
24870,35,Recycle,10/7/2012
24871,35,Recycle,10/7/2012
24872,35,Recycle,10/7/2012
24873,35,Recycle,10/7/2012
24874,35,Recycle,10/7/2012
24875,35,Recycle,10/7/2012
24876,35,Recycle,10/7/2012
24877,35,Recycle,10/7/2012
24878,35,Recycle,10/7/2012
24879,35,Recycle,10/7/2012
24880,35,Recycle,10/7/2012
24881,35,Recycle,10/7/2012
24882,35,Recycle,10/7/2012
24883,35,Recycle,10/7/2012
24884,35,Recycle,10/7/2012
24885,35,Recycle,10/7/2012
24886,35,Recycle,10/7/2012
24887,35,Recycle,10/7/2012
24888,35,Recycle,10/7/2012
24889,35,Recycle,10/7/2012
24890,35,Recycle,10/7/2012
24891,35,Recycle,10/7/2012
24892,35,Recycle,10/7/2012
24893,35,Recycle,10/7/2012
24894,35,Recycle,10/7/2012
24895,35,Recycle,10/7/2012
24896,35,Recycle,10/7/2012
24897,35,Recycle,10/7/2012
24898,35,Recycle,10/7/2012
24899,35,Recycle,10/7/2012
24900,35,Recycle,10/7/2012
24901,35,Recycle,10/7/2012
24902,35,Recycle,10/7/2012
24903,35,Recycle,10/7/2012
24904,35,Recycle,10/7/2012
24905,35,Recycle,10/7/2012
24906,35,Recycle,10/7/2012
24907,35,Recycle,10/7/2012
24908,35,Recycle,10/7/2012
24909,35,Recycle,10/7/2012
24910,35,Recycle,10/7/2012
24911,35,Recycle,10/7/2012
24912,35,Recycle,10/7/2012
24913,35,Recycle,10/7/2012
24914,35,Recycle,10/7/2012
24915,35,Recycle,10/7/2012
24916,35,Recycle,10/7/2012
24917,35,Recycle,10/7/2012
24918,35,Recycle,10/7/2012
24919,35,Recycle,10/7/2012
24920,35,Recycle,10/7/2012
24921,35,Recycle,10/7/2012
24922,35,Recycle,10/7/2012
24923,35,Recycle,10/7/2012
24924,35,Recycle,10/7/2012
24925,35,Recycle,10/7/2012
24926,35,Recycle,10/7/2012
24927,35,Recycle,10/7/2012
24928,35,Recycle,10/7/2012
24929,35,Recycle,10/7/2012
24930,35,Recycle,10/7/2012
24931,35,Recycle,10/7/2012
24932,35,Recycle,10/7/2012
24933,35,Recycle,10/7/2012
24934,35,Recycle,10/7/2012
24935,35,Recycle,10/7/2012
24936,35,Recycle,10/7/2012
24937,35,Recycle,10/7/2012
24938,35,Recycle,10/7/2012
24939,35,Recycle,10/7/2012
24940,35,Recycle,10/7/2012
24941,35,Recycle,10/7/2012
24942,35,Recycle,10/7/2012
24943,35,Recycle,10/7/2012
24944,35,Recycle,10/7/2012
24945,35,Recycle,10/7/2012
24946,35,Recycle,10/7/2012
24947,35,Recycle,10/7/2012
24948,35,Recycle,10/7/2012
24949,35,Recycle,10/7/2012
24950,35,Recycle,10/7/2012
24951,35,Recycle,10/7/2012
24952,35,Recycle,10/7/2012
24953,35,Recycle,10/7/2012
24954,35,Recycle,10/7/2012
24955,35,Recycle,10/7/2012
24956,35,Recycle,10/7/2012
24957,35,Recycle,10/7/2012
24958,35,Recycle,10/7/2012
24959,35,Recycle,10/7/2012
24960,35,Recycle,10/7/2012
24961,35,Recycle,10/7/2012
24962,35,Recycle,10/7/2012
24963,35,Recycle,10/7/2012
24964,35,Recycle,10/7/2012
24965,35,Recycle,10/7/2012
24966,35,Recycle,10/7/2012
24967,35,Recycle,10/7/2012
24968,35,Recycle,10/7/2012
24969,35,Recycle,10/7/2012
24970,35,Recycle,10/7/2012
24971,35,Recycle,10/7/2012
24972,35,Recycle,10/7/2012
24973,35,Recycle,10/7/2012
24974,35,Recycle,10/7/2012
24975,35,Recycle,10/7/2012
24976,35,Recycle,10/7/2012
24977,35,Recycle,10/7/2012
24978,35,Recycle,10/7/2012
24979,35,Recycle,10/7/2012
24980,35,Recycle,10/7/2012
24981,35,Recycle,10/7/2012
24982,35,Recycle,10/7/2012
24983,35,Recycle,10/7/2012
24984,35,Recycle,10/7/2012
24985,35,Recycle,10/7/2012
24986,35,Recycle,10/7/2012
24987,35,Recycle,10/7/2012
24988,35,Recycle,10/7/2012
24989,35,Recycle,10/7/2012
24990,35,Recycle,10/7/2012
24991,35,Recycle,10/7/2012
24992,35,Recycle,10/7/2012
24993,35,Recycle,10/7/2012
24994,35,Recycle,10/7/2012
24995,35,Recycle,10/7/2012
24996,35,Recycle,10/7/2012
24997,35,Recycle,10/7/2012
24998,35,Recycle,10/7/2012
24999,35,Recycle,10/7/2012
25000,35,Recycle,10/7/2012
25001,35,Recycle,10/7/2012
25002,35,Recycle,10/7/2012
25003,35,Recycle,10/7/2012
25004,35,Recycle,10/7/2012
25005,35,Recycle,10/7/2012
25006,35,Recycle,10/7/2012
25007,35,Recycle,10/7/2012
25008,35,Recycle,10/7/2012
25009,35,Recycle,10/7/2012
25010,35,Recycle,10/7/2012
25011,35,Recycle,10/7/2012
25012,35,Recycle,10/7/2012
25013,35,Recycle,10/7/2012
25014,35,Recycle,10/7/2012
25015,35,Recycle,10/7/2012
25016,35,Recycle,10/7/2012
25017,35,Recycle,10/7/2012
25018,35,Recycle,10/7/2012
25019,35,Recycle,10/7/2012
25020,35,Recycle,10/7/2012
25021,35,Recycle,10/7/2012
25022,35,Recycle,10/7/2012
25023,35,Recycle,10/7/2012
25024,35,Recycle,10/7/2012
25025,35,Recycle,10/7/2012
25026,35,Recycle,10/7/2012
25027,35,Recycle,10/7/2012
25028,35,Recycle,10/7/2012
25029,35,Recycle,10/7/2012
25030,35,Recycle,10/7/2012
25031,35,Recycle,10/7/2012
25032,35,Recycle,10/7/2012
25033,35,Recycle,10/7/2012
25034,35,Recycle,10/7/2012
25035,35,Recycle,10/7/2012
25036,35,Recycle,10/7/2012
25037,35,Recycle,10/7/2012
25038,35,Recycle,10/7/2012
25039,35,Recycle,10/7/2012
25040,35,Recycle,10/7/2012
25041,35,Recycle,10/7/2012
25042,35,Recycle,10/7/2012
25043,35,Recycle,10/7/2012
25044,35,Recycle,10/7/2012
25045,35,Recycle,10/7/2012
25046,35,Recycle,10/7/2012
25047,35,Recycle,10/7/2012
25048,35,Recycle,10/7/2012
25049,35,Recycle,10/7/2012
25050,35,Recycle,10/7/2012
25051,35,Recycle,10/7/2012
25052,35,Recycle,10/7/2012
25053,35,Recycle,10/7/2012
25054,35,Recycle,10/7/2012
25055,35,Recycle,10/7/2012
25056,35,Recycle,10/7/2012
25057,35,Recycle,10/7/2012
25058,35,Recycle,10/7/2012
25059,35,Recycle,10/7/2012
25060,35,Recycle,10/7/2012
25061,35,Recycle,10/7/2012
25062,35,Recycle,10/7/2012
