RFID,SERIAL,SIZE,TYPE,BORN_DATE
120813005752000003126847,0003126847,35,Recycle,10/6/2003
120920134529000003128053,0003128053,35,Recycle,10/7/2003
120813235748000003127417,0003127417,35,Recycle,10/8/2003
120814013143000003127482,0003127482,35,Recycle,10/9/2003
120622075902006512051501,6512051501,64,Recycle,10/10/2003
120822064739006412009861,6412009861,64,Recycle,10/11/2003
120822002008006412009633,6412009633,64,Recycle,10/12/2003
120822074018006412009892,6412009892,64,Recycle,10/13/2003
120821182437006412009424,6412009424,64,Recycle,10/14/2003
120821182752006412009426,6412009426,64,Recycle,10/15/2003
120822073921006412009891,6412009891,64,Recycle,10/16/2003
120821162247006412009352,6412009352,64,Recycle,10/17/2003
120821162415006412009353,6412009353,64,Recycle,10/18/2003
120821152007006412009315,6412009315,64,Recycle,10/19/2003
120821152134006412009316,6412009316,64,Recycle,10/20/2003
120821151859006412009314,6412009314,64,Recycle,10/21/2003
120822073440006412009888,6412009888,64,Recycle,10/22/2003
120920155236000003128112,0003128112,35,Recycle,10/23/2003
120822074130006412009893,6412009893,64,Recycle,10/24/2003
120823165128006412010419,6412010419,64,Recycle,10/25/2003
120823165006006412010418,6412010418,64,Recycle,10/26/2003
120821183651006412009431,6412009431,64,Recycle,10/27/2003
120822073135006412009887,6412009887,64,Recycle,10/28/2003
120822063411006412009853,6412009853,64,Recycle,10/29/2003
120823165810006412010423,6412010423,64,Recycle,10/30/2003
120822065056006412009863,6412009863,64,Recycle,10/31/2003
120822001833006412009632,6412009632,64,Recycle,11/1/2003
120823165501006412010421,6412010421,64,Recycle,11/2/2003
120822065745006412009867,6412009867,64,Recycle,11/3/2003
120822065529006412009866,6412009866,64,Recycle,11/4/2003
120823162305006412010402,6412010402,64,Recycle,11/5/2003
120823162123006412010401,6412010401,64,Recycle,11/6/2003
120823161955006412010400,6412010400,64,Recycle,11/7/2003
120823162449006412010403,6412010403,64,Recycle,11/8/2003
120823165954006412010424,6412010424,64,Recycle,11/9/2003
120821183031006412009427,6412009427,64,Recycle,11/10/2003
120822001427006412009629,6412009629,64,Recycle,11/11/2003
120823165633006412010422,6412010422,64,Recycle,11/12/2003
120822002123006412009634,6412009634,64,Recycle,11/13/2003
120821183806006412009432,6412009432,64,Recycle,11/14/2003
120822073609006412009889,6412009889,64,Recycle,11/15/2003
120821162552006412009354,6412009354,64,Recycle,11/16/2003
120823170309006412010426,6412010426,64,Recycle,11/17/2003
120822111701006412010008,6412010008,64,Recycle,11/18/2003
120823165310006412010420,6412010420,64,Recycle,11/19/2003
120813190207006412008603,6412008603,64,Recycle,11/20/2003
120813172734006412008549,6412008549,64,Recycle,11/21/2003
120813172514006412008547,6412008547,64,Recycle,11/22/2003
120813172958006412008550,6412008550,64,Recycle,11/23/2003
120813172621006412008548,6412008548,64,Recycle,11/24/2003
120821183150006412009428,6412009428,64,Recycle,11/25/2003
120822073705006412009890,6412009890,64,Recycle,11/26/2003
120822065354006412009865,6412009865,64,Recycle,11/27/2003
120823170131006412010425,6412010425,64,Recycle,11/28/2003
120821182607006412009425,6412009425,64,Recycle,11/29/2003
120822070026006412009869,6412009869,64,Recycle,11/30/2003
120822065910006412009868,6412009868,64,Recycle,12/1/2003
120822111353006412010006,6412010006,64,Recycle,12/2/2003
120822001257006412009628,6412009628,64,Recycle,12/3/2003
120821163100006412009357,6412009357,64,Recycle,12/4/2003
120821163423006412009359,6412009359,64,Recycle,12/5/2003
120821163247006412009358,6412009358,64,Recycle,12/6/2003
120821163605006412009360,6412009360,64,Recycle,12/7/2003
120822065238006412009864,6412009864,64,Recycle,12/8/2003
120822074608006412009896,6412009896,64,Recycle,12/9/2003
120821162918006412009356,6412009356,64,Recycle,12/10/2003
120822074425006412009895,6412009895,64,Recycle,12/11/2003
120822074255006412009894,6412009894,64,Recycle,12/12/2003
120821162730006412009355,6412009355,64,Recycle,12/13/2003
120822001705006412009631,6412009631,64,Recycle,12/14/2003
120822001532006412009630,6412009630,64,Recycle,12/15/2003
120823162625006412010404,6412010404,64,Recycle,12/16/2003
120822063248006412009852,6412009852,64,Recycle,12/17/2003
120821183315006412009429,6412009429,64,Recycle,12/18/2003
120822064929006412009862,6412009862,64,Recycle,12/19/2003
120821183443006412009430,6412009430,64,Recycle,12/20/2003
120822111517006412010007,6412010007,64,Recycle,12/21/2003
120903020206009612112830,9612112830,96,Recycle,12/22/2003
120903122710009612112989,9612112989,96,Recycle,12/23/2003
120903122600009612112988,9612112988,96,Recycle,12/24/2003
120903020315009612112831,9612112831,96,Recycle,12/25/2003
120903112900009612112956,9612112956,96,Recycle,12/26/2003
120903020503009612112832,9612112832,96,Recycle,12/27/2003
120903122806009612112985,9612112985,96,Recycle,12/28/2003
120903122449009612112987,9612112987,96,Recycle,12/29/2003
120903122308009612112984,9612112984,96,Recycle,12/30/2003
120907040159009612113363,9612113363,96,Recycle,12/31/2003
120903020050009612112829,9612112829,96,Recycle,1/1/2004
120903122352009612112986,9612112986,96,Recycle,1/2/2004
120907040032009612113362,9612113362,96,Recycle,1/3/2004
120920141402000003128066,0003128066,35,Recycle,1/4/2004
120925172808000003130602,0003130602,35,Recycle,1/5/2004
120921011020000003128324,0003128324,35,Recycle,1/6/2004
120920111607000003127984,0003127984,35,Recycle,1/7/2004
120920111200000003127982,0003127982,35,Recycle,1/8/2004
120921000230000003128293,0003128293,35,Recycle,1/9/2004
120921000518000003128294,0003128294,35,Recycle,1/10/2004
120925130903000003130473,0003130473,35,Recycle,1/11/2004
120925172619000003130601,0003130601,35,Recycle,1/12/2004
120925150552000003130535,0003130535,35,Recycle,1/13/2004
120921010713000003128322,0003128322,35,Recycle,1/14/2004
120920144105000003128079,0003128079,35,Recycle,1/15/2004
120925181420000003130624,0003130624,35,Recycle,1/16/2004
120925131639000003130483,0003130483,35,Recycle,1/17/2004
120920123345000003128020,0003128020,35,Recycle,1/18/2004
120922141025000003129325,0003129325,35,Recycle,1/19/2004
120925180552000003130620,0003130620,35,Recycle,1/20/2004
120925180334000003130619,0003130619,35,Recycle,1/21/2004
120920141857000003128069,0003128069,35,Recycle,1/22/2004
120922141727000003129329,0003129329,35,Recycle,1/23/2004
120922142127000003129331,0003129331,35,Recycle,1/24/2004
120920110809000003127980,0003127980,35,Recycle,1/25/2004
120922142651000003129332,0003129332,35,Recycle,1/26/2004
120925180828000003130621,0003130621,35,Recycle,1/27/2004
120925131107000003130478,0003130478,35,Recycle,1/28/2004
120925181003000003130622,0003130622,35,Recycle,1/29/2004
120922131607000003129297,0003129297,35,Recycle,1/30/2004
120922132423000003129302,0003129302,35,Recycle,1/31/2004
120922141210000003129326,0003129326,35,Recycle,2/1/2004
120922131737000003129298,0003129298,35,Recycle,2/2/2004
120920122115000003128014,0003128014,35,Recycle,2/3/2004
120921010011000003128320,0003128320,35,Recycle,2/4/2004
120920144302000003128080,0003128080,35,Recycle,2/5/2004
120922133017000003129305,0003129305,35,Recycle,2/6/2004
120920121841000003128012,0003128012,35,Recycle,2/7/2004
120813105502000003126931,0003126931,35,Recycle,2/8/2004
120813211612000003127305,0003127305,35,Recycle,2/9/2004
120925131236000003130480,0003130480,35,Recycle,2/10/2004
120921205242000003128806,0003128806,35,Recycle,2/11/2004
120921200701000003128784,0003128784,35,Recycle,2/12/2004
120925131921000003130485,0003130485,35,Recycle,2/13/2004
120813211449000003127303,0003127303,35,Recycle,2/14/2004
120920123009000003128018,0003128018,35,Recycle,2/15/2004
120920122305000003128015,0003128015,35,Recycle,2/16/2004
120925131802000003130484,0003130484,35,Recycle,2/17/2004
120922124323000003129281,0003129281,35,Recycle,2/18/2004
120922124117000003129280,0003129280,35,Recycle,2/19/2004
120920111439000003127983,0003127983,35,Recycle,2/20/2004
120920142945000003128074,0003128074,35,Recycle,2/21/2004
120920120550000003128007,0003128007,35,Recycle,2/22/2004
120920120914000003128008,0003128008,35,Recycle,2/23/2004
120814011249000003127468,0003127468,35,Recycle,2/24/2004
120920123144000003128019,0003128019,35,Recycle,2/25/2004
120922132227000003129301,0003129301,35,Recycle,2/26/2004
120922132030000003129300,0003129300,35,Recycle,2/27/2004
120925151658000003130541,0003130541,35,Recycle,2/28/2004
120814011119000003127467,0003127467,35,Recycle,2/29/2004
120921182241000003128734,0003128734,35,Recycle,3/1/2004
120921010502000003128321,0003128321,35,Recycle,3/2/2004
120922124711000003129283,0003129283,35,Recycle,3/3/2004
120922124502000003129282,0003129282,35,Recycle,3/4/2004
120925151856000003130542,0003130542,35,Recycle,3/5/2004
120922125255000003129286,0003129286,35,Recycle,3/6/2004
120922125522000003129287,0003129287,35,Recycle,3/7/2004
120922124916000003129284,0003129284,35,Recycle,3/8/2004
120925131355000003130481,0003130481,35,Recycle,3/9/2004
120920110321000003127977,0003127977,35,Recycle,3/10/2004
120920110234000003127976,0003127976,35,Recycle,3/11/2004
120920234855000003128286,0003128286,35,Recycle,3/12/2004
120920142109000003128070,0003128070,35,Recycle,3/13/2004
120921182704000003128736,0003128736,35,Recycle,3/14/2004
120814012536000003127477,0003127477,35,Recycle,3/15/2004
120922141335000003129327,0003129327,35,Recycle,3/16/2004
120922141543000003129328,0003129328,35,Recycle,3/17/2004
120922141955000003129330,0003129330,35,Recycle,3/18/2004
120921010844000003128323,0003128323,35,Recycle,3/19/2004
120925130747000003130472,0003130472,35,Recycle,3/20/2004
120925150855000003130537,0003130537,35,Recycle,3/21/2004
120921005817000003128319,0003128319,35,Recycle,3/22/2004
120920110959000003127981,0003127981,35,Recycle,3/23/2004
120920110612000003127979,0003127979,35,Recycle,3/24/2004
120925181207000003130623,0003130623,35,Recycle,3/25/2004
120920143844000003128078,0003128078,35,Recycle,3/26/2004
120920121247000003128010,0003128010,35,Recycle,3/27/2004
120920121533000003128011,0003128011,35,Recycle,3/28/2004
120922125117000003129285,0003129285,35,Recycle,3/29/2004
120922131913000003129299,0003129299,35,Recycle,3/30/2004
120920235608000003128290,0003128290,35,Recycle,3/31/2004
120920110455000003127978,0003127978,35,Recycle,4/1/2004
120920235348000003128289,0003128289,35,Recycle,4/2/2004
120925152041000003130417,0003130417,35,Recycle,4/3/2004
120925172435000003130600,0003130600,35,Recycle,4/4/2004
120922132817000003129304,0003129304,35,Recycle,4/5/2004
120920120421000003128006,0003128006,35,Recycle,4/6/2004
120922123948000003129279,0003129279,35,Recycle,4/7/2004
120922132629000003129303,0003129303,35,Recycle,4/8/2004
120814012411000003127476,0003127476,35,Recycle,4/9/2004
120813105715000000043270,0000043270,35,Recycle,4/10/2004
120920121130000003128009,0003128009,35,Recycle,4/11/2004
120920141525000003128067,0003128067,35,Recycle,4/12/2004
120921000048000003128292,0003128292,35,Recycle,4/13/2004
120920235839000003128291,0003128291,35,Recycle,4/14/2004
120925172315000003130599,0003130599,35,Recycle,4/15/2004
120925130648000003130477,0003130477,35,Recycle,4/16/2004
120925150656000003130536,0003130536,35,Recycle,4/17/2004
120920141649000003128068,0003128068,35,Recycle,4/18/2004
120921181747000003128733,0003128733,35,Recycle,4/19/2004
120922140858000003129324,0003129324,35,Recycle,4/20/2004
120920122525000003128016,0003128016,35,Recycle,4/21/2004
120920122712000003128017,0003128017,35,Recycle,4/22/2004
091710115357310000091594,0000091594,35,Recycle,4/23/2004
120921182511000003128735,0003128735,35,Recycle,4/24/2004
120920142319000003128071,0003128071,35,Recycle,4/25/2004
120920142628000003128072,0003128072,35,Recycle,4/26/2004
120920142756000003128073,0003128073,35,Recycle,4/27/2004
120813105607000003126932,0003126932,35,Recycle,4/28/2004
120813211528000003127304,0003127304,35,Recycle,4/29/2004
120920122001000003128013,0003128013,35,Recycle,4/30/2004
120925180126000003130618,0003130618,35,Recycle,5/1/2004
120814012320000003127475,0003127475,35,Recycle,5/2/2004
120823155439006412010385,6412010385,64,Recycle,5/3/2004
120820172322006412008927,6412008927,64,Recycle,5/4/2004
120820172459006412008928,6412008928,64,Recycle,5/5/2004
120822043624006412009784,6412009784,64,Recycle,5/6/2004
120821235450006412009618,6412009618,64,Recycle,5/7/2004
120822043002006412009780,6412009780,64,Recycle,5/8/2004
120823150021006412010352,6412010352,64,Recycle,5/9/2004
120822081207006412009909,6412009909,64,Recycle,5/10/2004
120822043933006412009786,6412009786,64,Recycle,5/11/2004
120823160650006412010392,6412010392,64,Recycle,5/12/2004
120823150143006412010353,6412010353,64,Recycle,5/13/2004
120820172929006412008930,6412008930,64,Recycle,5/14/2004
120820170126006412008914,6412008914,64,Recycle,5/15/2004
120820171445006412008922,6412008922,64,Recycle,5/16/2004
120823171455006412010433,6412010433,64,Recycle,5/17/2004
120823191842006412010507,6412010507,64,Recycle,5/18/2004
120820170949006412008919,6412008919,64,Recycle,5/19/2004
120820171125006412008920,6412008920,64,Recycle,5/20/2004
120821153145006412009322,6412009322,64,Recycle,5/21/2004
120822001044006412009627,6412009627,64,Recycle,5/22/2004
120821152946006412009321,6412009321,64,Recycle,5/23/2004
120823160803006412010393,6412010393,64,Recycle,5/24/2004
120822044120006412009787,6412009787,64,Recycle,5/25/2004
120820212102006412009053,6412009053,64,Recycle,5/26/2004
120820170759006412008918,6412008918,64,Recycle,5/27/2004
120820210342006412009042,6412009042,64,Recycle,5/28/2004
120820170445006412008916,6412008916,64,Recycle,5/29/2004
120820213043006412009059,6412009059,64,Recycle,5/30/2004
120821152504006412009318,6412009318,64,Recycle,5/31/2004
120823154959006412010382,6412010382,64,Recycle,6/1/2004
120823155125006412010383,6412010383,64,Recycle,6/2/2004
120823145924006412010351,6412010351,64,Recycle,6/3/2004
120821155334006412009335,6412009335,64,Recycle,6/4/2004
120823171004006412010430,6412010430,64,Recycle,6/5/2004
120820212351006412009055,6412009055,64,Recycle,6/6/2004
120820212913006412009058,6412009058,64,Recycle,6/7/2004
120823155257006412010384,6412010384,64,Recycle,6/8/2004
120823163127006412010407,6412010407,64,Recycle,6/9/2004
120823162946006412010406,6412010406,64,Recycle,6/10/2004
120820213215006412009060,6412009060,64,Recycle,6/11/2004
120823171336006412010432,6412010432,64,Recycle,6/12/2004
120823171814006412010435,6412010435,64,Recycle,6/13/2004
120820212224006412009054,6412009054,64,Recycle,6/14/2004
120820170404006412008915,6412008915,64,Recycle,6/15/2004
120823150057006412010350,6412010350,64,Recycle,6/16/2004
120820171303006412008921,6412008921,64,Recycle,6/17/2004
120823160548006412010391,6412010391,64,Recycle,6/18/2004
100510232527006410004310,6410004310,64,Recycle,6/19/2004
120822044304006412009788,6412009788,64,Recycle,6/20/2004
120821212445006412009530,6412009530,64,Recycle,6/21/2004
120821235759006412009620,6412009620,64,Recycle,6/22/2004
120821155209006412009334,6412009334,64,Recycle,6/23/2004
091610002057212000008367,2000008367,35,Recycle,6/24/2004
120822043242006412009782,6412009782,64,Recycle,6/25/2004
120822043442006412009783,6412009783,64,Recycle,6/26/2004
120823171633006412010434,6412010434,64,Recycle,6/27/2004
120823160119006412010389,6412010389,64,Recycle,6/28/2004
120822043106006412009781,6412009781,64,Recycle,6/29/2004
120820172141006412008926,6412008926,64,Recycle,6/30/2004
120823160325006412010390,6412010390,64,Recycle,7/1/2004
120823162822006412010405,6412010405,64,Recycle,7/2/2004
120823160941006412010394,6412010394,64,Recycle,7/3/2004
072810213509006410032762,6410032762,64,Recycle,7/4/2004
120823163302006412010408,6412010408,64,Recycle,7/5/2004
100510234857006410004326,6410004326,64,Recycle,7/6/2004
120823191044006412010502,6412010502,64,Recycle,7/7/2004
120821153457006412009324,6412009324,64,Recycle,7/8/2004
120820211842006412009051,6412009051,64,Recycle,7/9/2004
